time,L_X,L_Y,L_P,L_V,R_X,R_Y,R_P,R_V,Event
557489249.837,930.4088973999023,442.77408599853516,2.2878875732421875,True,960.6170654296875,435.07603883743286,2.5939788818359375,True,
557489266.551,,,,False,969.8111343383789,453.46843957901,2.653900146484375,True,
557489283.164,938.9130020141602,359.7181534767151,2.40625,True,990.5094909667969,468.8291931152344,2.5505218505859375,True,
557489299.833,926.784553527832,401.30048274993896,2.2413177490234375,True,964.9225616455078,425.38699865341187,2.6663360595703125,True,
557489316.504,933.0263328552246,407.96959161758423,2.186767578125,True,968.0485153198242,423.03693294525146,2.54022216796875,True,
557489333.169,916.5699005126953,410.6184124946594,2.2330780029296875,True,966.3563919067383,434.5607328414917,2.6148681640625,True,
557489349.837,955.9155464172363,394.2914843559265,2.289459228515625,True,992.772216796875,459.7078585624695,2.49530029296875,True,
557489366.501,,,,False,964.1296005249023,439.1169261932373,2.62298583984375,True,
557489383.17,924.2729759216309,388.7959599494934,2.26898193359375,True,962.0426559448242,451.5626120567322,2.5638580322265625,True,
557489399.837,938.9493942260742,431.048219203949,2.2074127197265625,True,963.885498046875,424.64619398117065,2.5666961669921875,True,
557489416.503,932.0222282409668,429.96829748153687,2.0747222900390625,True,958.4066963195801,424.63351249694824,2.57647705078125,True,
557489433.171,915.8211708068848,376.1803936958313,2.264862060546875,True,959.110164642334,430.8422899246216,2.5641632080078125,True,
557489449.834,951.5840721130371,418.86247158050537,2.171630859375,True,982.9637145996094,454.78718519210815,2.59100341796875,True,
557489466.507,948.7727165222168,401.4540123939514,2.2925872802734375,True,983.7737274169922,458.3546733856201,2.5553741455078125,True,
557489483.167,959.9760818481445,459.4063353538513,2.085845947265625,True,973.7321090698242,515.3455853462219,2.603271484375,True,
557489499.842,934.8434257507324,488.9807152748108,2.1295166015625,True,970.0417327880859,459.1698932647705,2.47186279296875,True,
557489516.508,,,,False,967.6295471191406,445.6762146949768,2.4131622314453125,True,
557489533.175,939.4836044311523,423.0672526359558,2.1079559326171875,True,967.66845703125,420.55187702178955,2.5573577880859375,True,
557489549.84,,,,False,972.7983856201172,460.5602216720581,2.457366943359375,True,
557489566.504,923.4278869628906,443.21568489074707,2.220703125,True,966.0284042358398,435.93432426452637,2.4674224853515625,True,
557489583.172,944.9313354492188,422.26574420928955,2.215087890625,True,961.0077667236328,458.2441449165344,2.5059967041015625,True,
557489599.789,943.0838584899902,410.9095072746277,2.2695465087890625,True,974.9192047119141,447.463595867157,2.458343505859375,True,
557489616.468,936.2054443359375,424.19126987457275,2.0950775146484375,True,974.2728424072266,441.3952159881592,2.4825439453125,True,
557489633.131,939.8351669311523,420.9493160247803,2.1788330078125,True,972.2552490234375,448.352587223053,2.391632080078125,True,
557489649.806,937.6453399658203,395.01574516296387,2.2155303955078125,True,964.2963409423828,459.8073148727417,2.4498138427734375,True,
557489666.478,936.650505065918,418.6338186264038,2.0847320556640625,True,968.8320922851562,454.7544836997986,2.5375213623046875,True,
557489683.141,933.8701057434082,420.66388607025146,2.1546630859375,True,962.8383636474609,423.41930866241455,2.555206298828125,True,
557489699.819,949.7214889526367,421.43694162368774,2.071136474609375,True,981.1387252807617,408.6126136779785,2.41485595703125,True,
557489716.477,939.5342445373535,398.1903648376465,2.2214508056640625,True,942.6263236999512,436.89618587493896,2.480743408203125,True,
557489733.16,931.6349029541016,418.152437210083,2.12554931640625,True,951.2357711791992,407.02324390411377,2.4976654052734375,True,
557489749.828,911.3734817504883,373.28277111053467,2.2111053466796875,True,957.0351219177246,403.78167629241943,2.4413909912109375,True,
557489766.498,948.889331817627,425.0706696510315,2.1974029541015625,True,962.9499435424805,428.0049204826355,2.42523193359375,True,
557489783.171,920.5308151245117,401.3300943374634,2.1623992919921875,True,977.3532485961914,451.14129066467285,2.3956451416015625,True,
557489799.843,921.7339324951172,433.04590702056885,2.140716552734375,True,957.9115676879883,417.0625376701355,2.416351318359375,True,
557489816.515,926.3770294189453,402.2232699394226,2.071258544921875,True,966.2386322021484,435.40067195892334,2.5035400390625,True,
557489833.183,938.2168579101562,437.7350950241089,2.0664825439453125,True,971.3503646850586,427.9605031013489,2.4679718017578125,True,
557489849.853,929.8231887817383,410.3701901435852,2.2064208984375,True,976.1545944213867,485.18689155578613,2.4007568359375,True,
557489866.524,930.6489944458008,394.50520277023315,2.142669677734375,True,975.230827331543,433.8661479949951,2.4614715576171875,True,
